Code,Region,Income,Country_Name,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
NIC,Latin America & Caribbean,Lower middle income,Nicaragua,36.98332977,,34.69034958,38.87047958,34.40359879,29.87431908,31.00214958,33.76457977,33.77750015,33.21725845,36.80746078,42.95714188,43.06826019,43.6607399,44.29143143,45.81565094,,,46.40645981,51.25682068,52.67501068,55.71474075,60.19301987,,65.11496735,68.19142151,69.01776886,72.67133331,71.76341248,,73.43241882,,,,,,,,,,
NLD,Europe & Central Asia,High income,Netherlands,91.96008301,92.53949738,94.44885254,97.41355896,100.9218826,101.6879196,117.0393677,118.2408676,117.4863281,117.195343,118.2659225,119.5907669,121.0397797,123.2093964,140.6904907,139.6982727,137.3764648,130.3710327,127.2099228,122.7527924,122.418541,122.8474808,120.76194,120.877533,118.1779938,118.3736115,118.6042786,119.4765625,120.4420319,120.6061935,122.0791092,128.1791229,128.9924927,,,133.5458527,132.6916504,135.575119,134.2794342,134.3587341,
NOR,Europe & Central Asia,High income,Norway,93.68786621,93.87336731,94.42552185,96.47061157,96.17481995,97.17378235,97.26326752,95.80708313,95.01615906,95.94045258,100.8897629,102.869873,105.3939819,112.9660873,124.664772,115.819603,115.6038895,117.4244614,117.6009598,119.27005,116.0636368,113.8009491,112.3732071,113.4635315,115.3801117,113.759491,113.9446487,113.580162,112.574913,111.3135605,112.6066284,112.1876068,110.5704269,113.1848602,112.7667084,114.6460419,116.2279892,116.8744202,117.4500885,118.620163,
NPL,South Asia,Low income,Nepal,,18.55105019,21.39085007,23.58753014,25.03961945,26.59794998,28.1232605,29.4343605,30.30793953,31.89538956,32.99365997,34.87353897,37.40563965,38.65192032,38.98186874,40.83739853,43.9580307,,,34.27133942,35.76190186,38.96551895,43.430439,44.65307999,,48.14907837,45.33156967,44.99971008,51.03944016,51.79061127,57.63132095,60.26435089,63.74879837,65.35343933,66.87902832,67.84368896,70.77674866,74.0772934,,80.17991638,85.521492
NRU,East Asia & Pacific,High income,Nauru,,,,,,50.20832825,,,,,,,,,,,,,,,49.18275833,49.07406998,45.62102127,52.48168945,41.81069946,49.42338943,66.69393921,55.97076035,65.85955811,,,,76.64234161,,84.60904694,,82.73561096,,,96.70417786,
NZL,East Asia & Pacific,High income,New Zealand,81.34796143,81.93408203,82.53253937,84.92227936,84.68476105,83.66117096,83.76554108,84.1967392,85.72231293,86.85169983,88.60320282,91.79808807,94.26589203,101.9552689,109.4736099,113.4456635,115.6292877,114.7835693,112.5569687,111.2616196,110.7622681,111.7271194,116.0867004,118.7744904,116.5867767,120.2476501,118.4310608,119.3534164,117.0983582,124.6602097,119.0647202,118.5048294,117.1061325,115.2617035,115.3846436,114.7460938,114.3596878,114.5900421,114.6388321,123.1441803,
OMN,Middle East & North Africa,High income,Oman,8.780949593,11.83115959,14.39597034,18.39508057,21.25366974,25.12174034,27.60917091,30.50127983,33.408741,37.11883163,42.17398834,46.79148102,51.65095901,57.00317001,62.24452972,65.38076019,68.22292328,68.05738068,70.38793182,73.75534821,78.23267365,82.05631256,84.2195816,85.82816315,,87.66512299,87.55825043,90.47001648,94.17327881,99.77667236,,99.5855484,100.0396729,99.51570129,,103.2984238,107.5826797,105.7908325,106.6659927,107.0907669,107.0535812
PAK,South Asia,Lower middle income,Pakistan,16.9928894,17.02079964,17.17034912,17.98929977,18.77326012,19.6158905,19.83649063,20.23962975,20.56745911,21.33239937,22.00757027,25.26988983,28.32821083,,,,,,,,,,,22.51145935,24.69107056,25.63673973,30.86035919,32.90158081,33.03702927,32.85655975,33.17972946,33.76794052,34.9048996,36.00167084,37.32049179,39.60364914,40.9597702,40.40158844,42.67465973,44.8681488,
PAN,Latin America & Caribbean,Upper middle income,Panama,61.1518898,60.81072998,59.77825165,59.10723114,59.66884995,59.39113998,59.22628021,59.08261871,58.42039871,57.57072067,58.92174149,59.11497116,59.51834106,60.66513824,60.88687134,62.62490845,63.51572037,,,64.39669037,64.87814331,66.97222137,68.26828766,,67.83673096,67.9956665,67.73319244,67.95613098,68.78697205,69.99185181,71.30345154,70.87500763,,75.3299408,75.07704926,75.83184052,81.93289185,76.13717651,,,78.48323059
PER,Latin America & Caribbean,Upper middle income,Peru,57.32566071,57.17697906,57.00389862,58.99224854,59.98825073,60.87649918,61.73680878,62.78503036,63.92398071,65.8927536,66.73535919,66.4858017,65.4139328,65.14457703,68.46150208,68.46681213,69.88677216,69.92874146,77.521698,78.58605957,80.76802826,83.91697693,85.4184494,78.7290802,81.76982117,82.1969986,84.73117828,87.34761047,88.22151947,90.83499908,92.27526093,93.89932251,93.17268372,98.54975891,97.02095032,97.59812927,101.9628677,104.6938477,106.4454117,108.8338013,110.5849228
PHL,East Asia & Pacific,Lower middle income,Philippines,65.514328,64.31632996,63.16736984,65.1484375,66.10977173,67.1578598,63.64849854,66.41635132,66.45160675,69.52474976,72.01377106,71.57067871,73.00016785,74.97154236,76.08998108,77.40695953,76.39302826,76.10218048,74.73873901,74.40067291,,74.73001099,79.1892395,81.28061676,83.33083344,82.9036026,81.27030945,81.2244873,81.96437836,84.11602783,,,,,86.96585846,87.85105896,88.45581055,86.16291046,84.04538727,89.76526642,
PLW,East Asia & Pacific,Upper middle income,Palau,,,,,,,,,,,,,,,,,,,,108.4703522,91.26260376,,,94.27147675,90.521698,91.61537933,93.97135925,94.15384674,,,,,,115.7894669,116.4851074,,,,,,157.7032776
PNG,East Asia & Pacific,Lower middle income,Papua New Guinea,,10.17033958,10.10892963,,10.57374001,,10.42273998,11.01933002,11.07013035,10.98857021,10.46535969,10.63066006,10.52799034,11.4677,12.00804043,11.10077953,,,17.65715027,,,,,,,,,,,,,,38.66994858,,,,,,46.97378922,,
POL,Europe & Central Asia,High income,Poland,82.6082077,83.64900208,82.67579651,81.27205658,81.68827057,83.01947021,83.36090851,84.4066391,85.89190674,86.67524719,87.91957092,87.79692841,88.03291321,95.46237183,96.41017914,93.9770813,93.91689301,97.14552307,97.6665802,99.08699036,100.1021423,101.6259766,103.7924194,105.6950226,97.55431366,99.58297729,98.65074921,98.08261871,97.14994812,96.24035645,95.94371033,95.89885712,96.21340942,107.3509827,106.9047012,107.7431183,108.604332,109.9336319,111.9701996,111.8008423,
PRI,Latin America & Caribbean,High income,Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.15991211,85.88339996,81.22174835,83.77825928,86.50028992,,,,,,,
PRK,East Asia & Pacific,Low income,"Korea, Dem. People's Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.27278137,,,,,
PRT,Europe & Central Asia,High income,Portugal,53.8915596,,,,,,57.8385582,65.43945313,57.45030975,58.31755829,59.85118866,67.27285767,77.60730743,93.62270355,99.90048981,102.9616776,105.9713287,,105.7904205,103.5239182,104.7436218,105.8006287,107.3343735,106.4839096,95.06655121,97.93074036,98.49389648,101.9628601,103.6930389,105.9038925,106.7521362,106.5855713,108.7158966,119.4554214,116.0811005,118.7691803,118.0248413,119.9131927,120.8339767,120.6212082,
PRY,Latin America & Caribbean,Upper middle income,Paraguay,26.65249062,27.67330933,28.64488983,30.18691063,31.15057945,30.8573494,30.50971985,30.10910988,30.26880074,30.17695999,30.99010086,31.07888031,32.98004913,36.76898956,38.42016983,41.18815994,43.72917175,47.33760071,51.62886047,58.23748016,61.50513077,65.50552368,67.27288818,65.11463928,66.23438263,66.07154083,65.54087067,65.46018982,66.42829895,66.7854538,67.67794037,69.76886749,75.91104889,,,,,,,,76.82434082
PSE,Middle East & North Africa,Lower middle income,West Bank and Gaza,,,,,,,,,,,,,,,,68.47138977,70.68405151,72.97183228,,76.32386017,78.31916046,80.11073303,82.18202209,84.80439758,88.51618195,89.64100647,90.80476379,90.25238037,88.69582367,87.52098846,85.73757935,84.24974823,83.94432831,84.00589752,84.39530182,85.83734894,87.02667236,88.9207077,89.48774719,90.67230988,91.02729034
PYF,East Asia & Pacific,High income,French Polynesia,,,,,,,,,,63.93270111,67.29090118,69.98001862,73.83805084,77.30272675,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,Middle East & North Africa,High income,Qatar,70.01463318,74.22743225,75.38002014,79.17069244,79.57386017,82.82927704,86.41095734,76.32196045,76.84557343,77.79788208,80.253479,81.63037872,80.83116913,88.87902069,91.00756836,92.73815918,91.86422729,,87.77974701,88.12741852,91.37918091,88.39562225,91.88368988,98.44425964,101.9828415,99.86911774,93.9704895,,,,105.4657898,,,,,,,,,,
ROU,Europe & Central Asia,Upper middle income,Romania,,,,,,,,,,97.22695923,98.51914215,88.34561157,81.95201111,77.83377838,75.23332214,74.15000916,75.12258911,76.39067841,77.53736877,79.23993683,79.77613068,80.58303833,82.00705719,81.9775238,81.66381073,82.47559357,83.81860352,87.30476379,92.89129639,95.29490662,97.66126251,98.26016235,97.51628113,96.64544678,94.41652679,92.92756653,91.14482117,91.25939178,89.06909943,88.07028198,
RUS,Europe & Central Asia,Upper middle income,Russian Federation,,97.95751953,,,,,99.96460724,100.1763763,99.95137024,98.58670044,97.63722229,96.17700195,94.27446747,92.06790924,90.77036285,91.14089966,91.47483826,91.30079651,92.08006287,92.3913269,,,,91.5080719,85.31642914,82.91107941,82.70760345,82.94989777,83.12724304,84.7716217,,91.82772827,95.60720062,97.68347931,98.81610107,102.1796188,102.396698,103.3848114,103.7631073,103.6027603,
RWA,Sub-Saharan Africa,Low income,Rwanda,9.471449852,12.53345013,13.28135014,14.56544971,14.9981699,16.15047073,16.07556915,16.00033951,15.76161003,16.41257095,15.99345016,16.01400948,15.5050602,,,,,,,9.953289986,11.41376972,11.7038002,12.53147984,13.96687031,15.71393967,16.72549057,18.38142967,20.44043922,21.97306061,26.14971924,31.61763954,35.58721924,38.30797958,40.71788025,40.09128189,37.85200882,37.27188873,38.88264847,40.89606094,44.31903839,
SAU,Middle East & North Africa,High income,Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,87.43875885,,90.53240967,,94.78735352,,,,,,116.4622726,112.339119,107.6940079,110.0862808,111.7947998,112.5858231
SDN,Sub-Saharan Africa,Lower middle income,Sudan,,,,,,,,,,,,,,,,,,,,,,34.58132172,34.56721115,35.8759613,39.07413101,38.75273895,36.85829926,36.16999054,38.28033829,42.32099152,42.52223969,37.55913162,41.23273849,43.60937119,44.85091019,45.62371063,44.13193893,46.62173843,45.86418915,,
SEN,Sub-Saharan Africa,Low income,Senegal,10.71074009,11.27106953,11.89002037,12.18575001,12.13965034,12.48659992,13.41469955,13.64223003,13.99316025,14.93216038,15.30090046,,15.70489025,,,,14.81247044,14.5516901,14.41281986,15.1649704,15.7028904,15.96343994,17.3689003,,20.29709053,22.41254044,24.17818069,,30.31922913,,36.22798157,41.41707993,45.33230972,48.12828064,50.25534821,50.93555069,,,,46.23905182,46.56072998
SGP,East Asia & Pacific,High income,Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.8590088,107.5746002,105.8442993,104.7149582,
SLB,East Asia & Pacific,Lower middle income,Solomon Islands,16.41279984,19.85399055,21.24836922,21.37311935,,,18.91674995,,,,13.88484955,15.35435963,15.78199959,17.11524963,17.94271088,,,,,25.64633942,20.51971054,24.54499054,31.65480042,,,30.39112091,35.00904083,35.69776917,,,48.54389954,47.75302124,48.31938171,,,,,,,,
SLE,Sub-Saharan Africa,Low income,Sierra Leone,12.47010994,13.8030901,,,17.34239006,18.33886909,16.63388062,,18.57472038,15.94262981,15.76004028,15.53100014,,,,,,,,,,24.25402069,,,,,,,,,,39.4930687,43.99802017,38.92121124,,39.05757904,41.42993927,41.79632187,,,
SLV,Latin America & Caribbean,Lower middle income,El Salvador,34.14429855,,,36.18972015,36.52894974,,,,39.84173965,39.32598114,,39.44358063,41.84482956,44.67770004,,,,,55.73577118,56.37083817,58.32695007,60.01898956,62.92087173,65.68560028,68.71627045,67.75218201,67.05412292,66.74507141,66.17138672,67.33891296,69.14067841,71.50865173,73.42411804,77.16757202,76.89572906,75.33540344,73.96273041,71.49816895,71.66178894,68.66744232,
SMR,Europe & Central Asia,High income,San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.24052048,59.89266968,62.19424057
SOM,Sub-Saharan Africa,Low income,Somalia,4.217199802,12.30113983,11.74551964,11.30572033,11.21006012,10.48546982,9.73445034,,,,,,,,,,,,,,,,,,,,,5.932350159,,,,,,,,,,,,,
SRB,Europe & Central Asia,Upper middle income,Serbia,,,,,,,,,,,,,,,,,,,,94.18086243,91.18826294,89.75031281,88.70987701,88.29438019,88.1681366,88.59040833,88.95658112,89.50074005,90.46381378,91.48445892,91.42762756,93.63105011,94.1696167,94.40921021,94.34441376,96.66960907,96.23473358,95.49508667,95.08724213,94.47219086,92.24117279
SSD,Sub-Saharan Africa,Low income,South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.688619614,,,,11.00998974,,,,,
STP,Sub-Saharan Africa,Lower middle income,Sao Tome and Principe,,23.70006943,30.04804993,38.32077026,39.53432846,,,29.28392029,34.61558914,,,,,,,,,,,,,,,35.75096893,39.25643921,42.82085037,,47.80807114,45.08547974,50.81504822,51.76887131,50.46498871,58.08409882,64.52619934,75.03774261,82.49925232,83.19426727,89.33811951,,,
SUR,Latin America & Caribbean,Upper middle income,Suriname,51.67940903,35.12154007,44.9369812,46.1710701,47.67861938,56.86119843,63.04449844,60.51374817,59.16376877,58.26472092,57.33058167,58.92235947,63.38970184,54.08483124,,,,,,,,74.98925781,74.93792725,,,68.4760437,69.11164093,69.06005096,69.62119293,67.68676758,71.44953156,70.33705139,72.07447052,73.80877686,73.34947968,77.46790314,,,82.26363373,,
SVK,Europe & Central Asia,High income,Slovak Republic,,,,,,,,,,,,,,87.16758728,87.58773804,89.00797272,90.97016907,91.41161346,84.0712738,84.57762146,85.61714935,86.02514648,87.94059753,90.08664703,92.56905365,93.27786255,92.68424225,92.33734894,91.74089813,91.67635345,92.26112366,92.59889984,92.59600067,90.81761169,90.67749023,90.98053741,91.25234222,91.06786346,91.36260986,90.80721283,
SVN,Europe & Central Asia,High income,Slovenia,,,61.43862915,71.11695862,79.60189056,83.87423706,84.25325012,84.28688812,85.22650146,85.97535706,87.24555969,88.00408936,88.30007935,88.30168152,88.48117828,89.98239136,90.10968018,91.78720093,92.69850922,99.38121796,100.9514618,106.6152115,107.5372086,109.0557785,97.18862152,97.18781281,96.97823334,98.65696716,98.79871368,98.74992371,98.9493866,98.89344788,98.36042023,111.0648575,110.4854584,110.3240891,115.9301071,115.6004333,114.489212,113.0262222,
SWE,Europe & Central Asia,High income,Sweden,86.28240967,87.84979248,86.94838715,86.66963196,86.12107849,85.15235901,89.61522675,88.71678925,90.02436066,89.72953033,89.66548157,90.1576004,91.64208984,120.7587433,126.7419205,130.7497559,135.1764679,139.1693726,155.7236786,156.5513763,151.8511658,147.6332245,143.9295502,137.0249329,103.2928085,104.0597076,103.5690536,102.3869019,101.3034973,99.48973083,98.12030792,96.97975159,98.14225006,128.5563812,132.9421234,140.4367676,144.9093475,152.8606873,151.7045441,146.2463226,
SWZ,Sub-Saharan Africa,Lower middle income,Eswatini,35.17232895,,,,,37.61714172,,,,,,,48.04045868,45.42958832,45.78071976,45.71697998,45.83538055,,45.28905869,45.0250206,43.83821869,45.40608978,47.10214996,47.07831955,51.09479141,52.83440018,57.21772003,61.3783493,,61.40866852,65.47104645,67.9101181,69.57962799,71.02384949,73.84237671,76.03504944,82.41220856,,,,
SXM,Latin America & Caribbean,High income,Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.2992477,,90.55406952,,,,,,
SYC,Sub-Saharan Africa,High income,Seychelles,50.88742065,58.6468811,68.79666138,72.72400665,107.3962326,109.6974335,110.4832535,112.4678726,113.7360535,111.7185516,,111.0153809,113.1484909,112.8017807,115.9565201,112.9934235,114.3808899,,99.6276474,73.76496887,72.90016174,66.75550842,70.58717346,74.86428833,74.88713074,81.82692719,74.92790222,79.15142822,76.43477631,76.27449036,74.68855286,72.37484741,81.30420685,78.62106323,79.15805817,81.44068909,82.2310791,81.27622223,81.44790649,78.61128998,78.33106232
SYR,Middle East & North Africa,Lower middle income,Syrian Arab Republic,47.69287872,47.29473877,48.07836151,50.13050079,52.92921066,54.83169937,56.14247894,56.48366928,55.01190186,53.3164711,50.69309998,48.27936935,46.00088882,45.126091,43.93647003,42.85203171,41.91566849,41.78218842,42.63914871,43.00159073,43.84780121,45.43584061,47.2506218,62.79777908,66.26850891,69.74968719,70.82395935,71.7113266,72.01502228,71.37233734,72.17649841,74.51834106,77.87033081,52.53155899,,,,,,,
TCA,Latin America & Caribbean,High income,Turks and Caicos Islands,,63.33639145,,,,63.40806961,,,,,,,,,79.81439209,,,,,72.29071808,69.8524704,,,71.63001251,74.2765274,79.57099152,,,,90.81057739,,,,,67.95497131,72.51441193,,,76.53668213,,
TCD,Sub-Saharan Africa,Low income,Chad,,,,,,6.246389866,,5.648119926,,5.809850216,6.610990047,,,,7.197040081,8.088560104,8.451319695,8.758390427,9.565600395,10.0655098,10.76673985,12.50212002,13.39389038,14.76671028,15.16351986,15.64002037,16.06049919,18.50139999,20.94531059,22.99271965,22.58856964,23.06594086,22.3210907,24.67564964,23.0396595,22.41506004,22.55660057,20.6807003,20.21027946,20.55504036,
TGO,Sub-Saharan Africa,Low income,Togo,31.66994095,,30.11269951,26.44149971,21.70509911,18.59440041,18.98228073,18.5365696,20.9135704,19.26501083,21.51239014,20.43445015,20.21883965,,20.05998993,22.12516975,23.60930061,24.04681969,,29.47834969,32.03141022,34.9233017,39.21268845,41.64554977,43.43350983,46.15982819,48.39144897,45.41355133,,,,55.76332092,,,,,,61.84572983,,,
THA,East Asia & Pacific,Upper middle income,Thailand,27.78042984,28.62067032,28.88447952,,30.35634041,30.63743973,30.15695953,29.27730942,28.1738205,27.91356087,28.51753998,30.26018906,33.44279099,37.56299973,42.53754044,47.79386139,54.18872833,57.50368118,61.1395607,,,62.86207962,64.93845367,,68.35148621,73.63115692,74.1841507,79.34353638,79.21977234,80.81868744,82.42884827,85.00759888,83.76145935,81.99915314,120.3322983,120.6511688,118.6259079,116.7339401,117.7388077,115.1526566,113.7943878
TJK,Europe & Central Asia,Lower middle income,Tajikistan,,,,,,,,,,,,102.6264114,100.3483124,92.55394745,80.11733246,79.88834381,,,,73.17720795,72.88417816,74.90187073,77.39057922,79.79940796,80.45713806,80.32170868,81.0205307,82.45155334,83.48596191,84.08460236,84.73415375,85.60150909,87.0531311,88.50041962,,,,,,,
TKM,Europe & Central Asia,Upper middle income,Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.67060852,93.27380371
TLS,East Asia & Pacific,Lower middle income,Timor-Leste,,,,,,,,,,,,,,,,,,,,,,37.88129044,43.80825043,47.003479,56.18059921,54.97655869,,,51.48117828,61.21802902,62.38996887,65.56777954,66.79295349,65.93543243,68.40023041,72.38722992,77.01400757,81.03141785,83.61746216,86.53527069,
TON,East Asia & Pacific,Lower middle income,Tonga,,105.3816833,108.8147278,107.8886566,95.84694672,87.3094101,81.26196289,,,,98.44480133,98.96528625,,106.9446182,,,,,95.84648895,105.4404678,106.6372986,106.1302719,110.632637,119.3193893,104.6383286,,99.92830658,103.0825806,102.4362869,102.5146713,103.6473312,106.0837326,94.52684784,95.78518677,96.47279358,100.8617935,,,,94.09308624,88.14125824
TTO,Latin America & Caribbean,High income,Trinidad and Tobago,,70.24992371,76.50576782,78.79377747,81.40541077,81.4957962,82.80793762,84.11221313,85.0821228,83.21408081,83.17368317,80.3807373,79.70011902,79.92189026,,,,,,,,,,,85.51222992,,,,,,,,,,,,,,,,
TUN,Middle East & North Africa,Lower middle income,Tunisia,25.1410408,25.65995979,28.6210804,32.07432938,34.43013,36.698349,39.51306152,39.25662994,40.6096611,44.1897583,44.79281998,45.23974991,46.17705154,48.81256104,53.35704041,56.90597153,60.45233917,61.79141998,68.30005646,72.21405792,74.48404694,76.43502808,77.87921143,77.37941742,81.47268677,84.61930084,86.76135254,90.55892944,92.38839722,90.59867859,90.18618774,91.82141113,,90.0758667,87.66381836,88.22575378,92.86579895,,,,
TUR,Europe & Central Asia,Upper middle income,Turkey,38.45206833,37.56352997,38.35919189,38.90995026,40.40306854,,44.56047058,46.00086975,47.9789505,50.27342987,50.94530869,52.76530838,54.44911957,57.94786072,59.61661911,62.29674911,,61.95838165,,71.69436646,73.60044098,83.78103638,88.2937088,90.08895111,86.85767365,83.93792725,87.90325165,90.3065033,88.51843262,80.04035187,84.28302765,88.33830261,85.18469238,100.4837189,102.8709793,102.837738,102.7405319,105.9922714,104.4788284,104.1150818,
TUV,East Asia & Pacific,Upper middle income,Tuvalu,,,,,,,,,,,84.11843872,,,,,,,,55.4072113,,,59.49119186,,,,,,,,,,,,,78.70249176,82.84062195,71.0309906,,66.72794342,66.04342651,62.58906937
TZA,Sub-Saharan Africa,Low income,Tanzania,3.320349932,3.06566,3.051529884,3.078239918,3.06276989,3.420840025,3.615700006,3.893589973,4.285870075,4.587739944,,5.386620045,5.39730978,5.389729977,5.361959934,5.376629829,5.283400059,5.72096014,,,,,,,,,,,,,31.64974976,,,,30.74745941,27.14003944,26.71446037,27.34724998,29.43507957,30.83176994,31.41913986
UGA,Sub-Saharan Africa,Low income,Uganda,5.153059959,5.459569931,8.133600235,7.238689899,8.528599739,9.168140411,10.59805012,11.66637039,12.21560001,,11.57559013,10.69172001,10.32439995,10.15215015,10.31171989,10.55827045,,9.969099998,,,,,,,19.37059021,,,24.64032936,,,,,,,,,,,,,
UKR,Europe & Central Asia,Lower middle income,Ukraine,,97.34493256,97.82849121,98.64328766,98.11965179,97.45137024,96.81548309,,95.87863922,,93.80442047,92.2248764,91.0639801,89.93164063,89.87982178,,,,,100.2442017,102.056488,103.2015915,103.7610474,104.3127823,100.3053818,95.59757233,96.84503937,96.75440979,96.1399231,95.31819916,95.57578278,93.50324249,96.44418335,96.52194214,95.99926758,,,,,,
URY,Latin America & Caribbean,High income,Uruguay,,65.39836884,66.35997772,68.74403381,71.21942139,71.91191864,73.62245941,73.65010834,76.74474335,78.48153687,81.28038788,83.91847229,82.65080261,81.22093201,80.94806671,82.45626831,85.8451767,,89.1337738,92.08851624,98.22862244,101.5778275,106.1133194,109.1384583,106.989769,101.2373962,100.8624115,91.89228058,87.76004028,90.19232941,101.1993484,105.427803,107.6001282,109.451622,110.9885635,112.1294785,115.9551163,120.2243118,121.176239,123.0038223,
USA,North America,High income,United States,91.31391907,89.99942017,93.17511749,93.24878693,95.12280273,94.02478027,94.96923065,95.21315002,,,91.48178101,91.532547,,96.49262238,97.86335754,96.67398834,96.54429626,,96.46502686,94.39196014,,,,,,95.0524826,,,,,,,,96.18649292,96.92453766,97.65254974,98.76992798,98.95233917,99.27558136,100.0634308,
UZB,Europe & Central Asia,Lower middle income,Uzbekistan,,106.6913986,,,,,108.649292,,,103.5344391,101.6693802,99.47116089,98.20554352,94.7698822,92.84886932,92.87368774,,,,86.96692657,88.11544037,,,97.62988281,97.84049225,88.88987732,88.59335327,89.61490631,88.20796204,89.47305298,89.8712616,90.2158432,92.0822525,91.79508209,92.0111618,91.84593964,92.60662079,93.33635712,94.98806763,97.41873932,
VCT,Latin America & Caribbean,Upper middle income,St. Vincent and the Grenadines,,,42.57860184,,39.63404846,32.6599884,35.92541885,47.47879028,39.75717926,,,60.07061005,,,,,,,,,82.50788879,84.58470917,87.61702728,86.22110748,94.21038055,89.4212265,,104.8516464,109.4799194,110.5402298,108.0370712,103.4264069,101.9272232,104.5358505,106.3007507,107.4255905,106.6856537,108.6251297,107.2264099,,
VEN,Latin America & Caribbean,Upper middle income,"Venezuela, RB",50.40557861,50.75614166,51.18991852,52.28799057,52.93000031,54.59938049,55.66416931,55.4185791,55.42338943,54.88739014,54.91365814,55.22172165,56.14923859,56.69244003,,,,,,57.49821091,60.46075058,64.41446686,68.38725281,69.57939911,72.19078827,74.59802246,77.28791809,79.8732605,81.69454193,82.70381165,82.71372986,83.74642944,85.8901062,93.44113922,92.75810242,91.02732086,87.93421173,88.07701874,,,
VGB,Latin America & Caribbean,High income,British Virgin Islands,,62.18553162,,,98.95288086,80.99173737,,,,,94.47322845,94.05857849,88.04347992,,93.76790619,,,,,102.8590927,98.75978851,97.19975281,97.91026306,100.5541916,105.9590302,117.3316727,121.5260468,114.4133377,,106.9383316,108.0980301,99.5341568,96.63865662,94.50286865,92.76377106,93.06703186,92.3286438,,,,97.97264862
VIR,Latin America & Caribbean,High income,Virgin Islands (U.S.),,,85.57704926,91.99011993,98.65672302,104.9713211,102.079567,105.437088,106.6925278,106.9038696,105.1173401,103.0426025,107.1246414,111.0893936,115.8833771,118.8582077,,121.3090134,,,,,,,,,,,,,,,,,,,,,,,
VNM,East Asia & Pacific,Lower middle income,Vietnam,43.45309067,,,,,,,,,,34.903759,,,,,,,,58.26018143,,,,,,,,,,,,,,,,,,,,,,
VUT,East Asia & Pacific,Lower middle income,Vanuatu,12.65783024,12.79934025,,14.68817997,,,,,,15.23882961,,17.73707962,,,,,,,,30.29762077,34.66170883,35.72269058,39.54713058,40.34037018,42.75033188,,,,,,59.53269958,,,,,54.20476913,,,,,51.64329147
WSM,East Asia & Pacific,Lower middle income,Samoa,76.01445007,76.73468018,82.79267883,,,,81.5249176,,,,,,,,76.49453735,75.89415741,74.4161377,78.00824738,77.91615295,78.99459076,78.48042297,80.42706299,81.53352356,83.75759888,83.63482666,82.9704895,83.7338562,83.82845306,,85.99012756,87.66226959,87.5593338,88.42920685,,93.86634064,94.03806305,93.25814056,,,,
XKX,Europe & Central Asia,Lower middle income,Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YEM,Middle East & North Africa,Lower middle income,"Yemen, Rep.",,,,,,,,,,,,,,,,,,,,43.07249832,,47.17221069,,47.51480865,48.05286026,46.44696045,,,43.01620865,,44.08377075,46.16090012,46.91278076,49.27725983,,,51.58068085,,,,
ZAF,Sub-Saharan Africa,Upper middle income,South Africa,,,,,,,,,,65.51931763,68.88433838,72.31453705,,,80.83277893,,,,86.80020142,84.58689117,81.03299713,81.65817261,82.48175812,83.4930191,85.96942902,87.39671326,90.6488266,92.33537292,90.8973999,92.51190186,93.73719788,96.18245697,98.82685852,,107.8041229,109.4440765,107.1769485,104.6979828,100.5111694,102.5566635,
ZMB,Sub-Saharan Africa,Lower middle income,Zambia,15.55066013,15.46002007,15.81107044,,,18.12745094,19.39154053,18.91951942,19.61718941,,20.36500931,,,,19.93312073,,,,,,,,,,,,,,,,,,,,,,,,,,
ZWE,Sub-Saharan Africa,Low income,Zimbabwe,7.456029892,14.32040977,21.05121994,28.15413094,35.65198135,39.748909,42.57894897,44.36846161,45.27177048,45.61661911,43.35287857,45.01214981,40.26802063,38.05047989,38.40690994,40.60807037,42.38788986,44.99806976,,45.42810822,45.22138977,46.15919876,43.88483047,39.97964096,,,,,,,,,51.55099106,52.40567017,,,,,,,
